name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
plugin cleanup{plugin="forgia_village_loader::ForgiaVillageLoaderPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;57;0.000000;1;57;57;57;0.000000
system{name="forgia_combat::combat_juice::hit_flash_tick_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6273264;0.006780;18163;345;90;52293;617.135242
system_commands{name="(bevy_ecs::system::commands::Commands<'_, '_>, bevy_ecs::change_detection::params::ResMut<'_, bevy_winit::winit_monitors::WinitMonitors>)"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;9730417;0.010517;18533;525;86;76195;774.791981
system{name="bevy_pbr::material::early_sweep_material_instances<bevy_pbr::pbr_material::StandardMaterial>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5670878;0.006129;18163;312;86;53765;451.649560
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\atmosphere\\environment.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;57702;0.000062;2;28851;59;57643;40718.036888
system{name="bevy_ecs::schedule::condition::common_conditions::resource_exists<bevy_core_pipeline::experimental::mip_generation::DownsampleDepthPipelines>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2154476;0.002329;18162;118;58;3708;58.023877
system_commands{name="bevy_egui::input::write_window_touch_messages_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1105493;0.001195;18163;60;50;39790;298.597052
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render/rgb9e5.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;159140;0.000172;2;79570;126;159014;112350.782249
system_commands{name="bevy_pbr::prepass::init_prepass_view_bind_group"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;892;0.000001;1;892;892;892;0.000000
run_graph{name="Core3d" debug_group="Camera -2 (79v0)"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;119;170118923;0.183874;855;198969;153834;551795;42067.513202
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_post_process::motion_blur::MotionBlur>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;11727;0.000013;1;11727;11727;11727;0.000000
plugin cleanup{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_core_pipeline::skybox::Skybox>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;98;0.000000;1;98;98;98;0.000000
system{name="bevy_anti_alias::taa::prepare_taa_history_textures"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5533454;0.005981;18162;304;72;22494;321.418719
plugin build{plugin="forgia_qa_core::plugin::ForgiaQaCorePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;38464;0.000042;1;38464;38464;38464;0.000000
intersect_aabb_conservative;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\pipeline\query_pipeline.rs;421;1969194;0.002128;11777;167;48;4627;141.735136
system{name="bevy_render::extract_component::prepare_uniform_components<bevy_gizmos_render::LineGizmoUniform>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9325782;0.010080;18162;513;157;186969;1671.517826
schedule{name=OnEnter(Lobby)};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;711922;0.000769;1;711922;711922;711922;0.000000
system{name="bevy_audio::audio_output::update_emitter_positions"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9361617;0.010119;18163;515;110;74541;712.599255
plugin cleanup{plugin="bevy_ui::accessibility::AccessibilityPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="textures/pbr/jolcham_oak_bark_01/jolcham_oak_bark_01_arm_2k.ktx2"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;103479683;0.111846;9;11497742;265;101601162;33791472.484456
system{name="forgia_anim_debug::write_sensor_and_health"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4241595;0.004585;18163;233;90;81462;681.008913
plugin build{plugin="bevy_app::terminal_ctrl_c_handler::TerminalCtrlCHandlerPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;40929;0.000044;1;40929;40929;40929;0.000000
tessellate;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\epaint-0.33.3\src\tessellator.rs;2221;2317792186;2.505196;18163;127610;3661;489113;38339.193904
plugin finish{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::atmosphere::Atmosphere>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;67;0.000000;1;67;67;67;0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_ui_lib::damage_direction::tuning::DamageDirTuning>>::asset_events"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;292;0.000000;1;292;292;292;0.000000
system{name="forgia_player::skybox_genome::load_sky_palette_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;807166;0.000872;1;807166;807166;807166;0.000000
system{name="forgia_player::skybox_genome::force_regen_on_overlay_load"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5080023;0.005491;18163;279;90;28700;274.829074
system_commands{name="bevy_render::view::window::screenshot::init_screenshot_to_screen_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3908;0.000004;1;3908;3908;3908;0.000000
system{name="forgia_asset_registry::save_dirty_registry"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5218370;0.005640;18163;287;92;235119;1746.438845
system{name="forgia_ui::weapon_preview::sys_spawn_arm_preview"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;875982;0.000947;1;875982;875982;875982;0.000000
system_commands{name="forgia_mode_roguelite::mushrooms::sys_reconcile_mushrooms"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1548254;0.001673;17308;89;54;156315;1187.841678
system{name="bevy_asset::assets::Assets<bevy_gltf::assets::Gltf>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1390640;0.001503;18163;76;52;10542;105.040570
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_core_pipeline\\skybox\\skybox_prepass.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;37156;0.000040;2;18578;57;37099;26192.649389
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0137.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14205011;0.015354;7;2029287;96;14165931;5351760.108081
plugin build{plugin="forgia_ui_lib::damage_direction::ForgiaUiDamageDirectionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;29236;0.000032;1;29236;29236;29236;0.000000
plugin build{plugin="bevy_text::TextPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;135071;0.000146;1;135071;135071;135071;0.000000
plugin finish{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_post_process::bloom::settings::Bloom>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;118;0.000000;1;118;118;118;0.000000
system{name="forgia_mode_roguelite::enemy_anim::sys_sample_enemy_speed"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8528347;0.009218;17308;492;103;46463;438.429122
system{name="<bevy_input::keyboard::KeyCode as leafwing_input_manager::user_input::updating::UpdatableInput>::compute"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;16693769;0.018044;18163;919;102;12356;358.786082
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_render\\maths.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;307535;0.000332;2;153767;158;307377;217236.638211
system{name="forgia_mode_roguelite::hub::on_enclume_tab"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2159077;0.002334;18163;118;54;56006;452.370805
system{name="bevy_render::render_phase::sweep_old_entities<bevy_core_pipeline::deferred::AlphaMask3dDeferred>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3396044;0.003671;18162;186;58;70887;546.258179
check_conditions{name="bevy_gizmos::end_gizmo_context<bevy_gizmos::config::DefaultGizmoConfigGroup, bevy_time::fixed::Fixed>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\executor\single_threaded.rs;83;1616774;0.001747;18163;89;56;54285;591.100061
system{name="forgia_skeleton_template::sys_write_skeleton_template_registry_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;37599866;0.040640;18163;2070;82;504116;27184.166127
system{name="bevy_pbr::render::light::check_views_lights_need_specialization"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;23656622;0.025569;18162;1302;194;44347;655.206622
system{name="forgia_fps::lenoir::sys_write_lenoir_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3172520;0.003429;18163;174;71;48082;444.370392
system{name="bevy_render::render_phase::sort_phase_system<bevy_core_pipeline::core_3d::Transmissive3d>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5306661;0.005736;18162;292;118;117131;889.039278
system{name="bevy_rapier3d::render::debug_render_scene"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;20873653;0.022561;18163;1149;367;95226;837.309596
plugin build{plugin="bevy_anti_alias::AntiAliasPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;291367;0.000315;1;291367;291367;291367;0.000000
system{name="forgia_ui_lib::hud::energy::draw_energy_label_overlay"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;65008729;0.070265;18072;3597;102;81495;2002.301497
plugin cleanup{plugin="forgia_rpg_data::xp_curves::ForgiaXpCurvesPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;54;0.000000;1;54;54;54;0.000000
system{name="forgia_mode_roguelite::trempe::sys_hot_reload_trempe"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7138758;0.007716;17308;412;86;112017;2500.821102
system{name="forgia_ui_lib::pause_menu::apply_tonemapping_to_cameras"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10402258;0.011243;18163;572;218;71973;587.249177
system{name="bevy_pbr::light_probe::generate::prepare_generated_environment_map_bind_groups"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12561112;0.013577;18162;691;232;25052;451.843019
system{name="forgia_mode_roguelite::mushrooms::sys_init_mushroom_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2244039;0.002425;1;2244039;2244039;2244039;0.000000
system{name="bevy_ui_render::extract_text_shadows"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15535970;0.016792;18163;855;262;92379;977.768267
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render\\reset_indirect_batch_sets.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;44161;0.000048;2;22080;52;44109;31153.003467
system{name="forgia_worldgen::sys_worldgen_input"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14020420;0.015154;17308;810;285;140937;1248.316952
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_anti_alias::contrast_adaptive_sharpening::ContrastAdaptiveSharpening>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;9635;0.000010;1;9635;9635;9635;0.000000
plugin finish{plugin="bevy_pbr::render::fog::FogPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;126;0.000000;1;126;126;126;0.000000
system{name="forgia_player::despawn_player"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;634379;0.000686;1;634379;634379;634379;0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_mode_fps_arena::wave::ArenaWavesGenome>>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22702086;0.024538;18163;1249;208;478768;6707.409254
asset loading{loader="bevy_kira_audio::source::ogg_loader::OggLoader" asset="audio-v1/music/emotional_01.ogg"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;199331583;0.215448;6;33221930;301;199282032;81352503.988923
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_light::point_light::PointLight>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
system{name="bevy_hanabi::time::effect_simulation_time_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7036227;0.007605;18163;387;110;12635;199.776356
system{name="bevy_gilrs::gilrs_system::gilrs_event_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;29019793;0.031366;18163;1597;573;53170;591.964821
system{name="forgia_mode_roguelite::weapon_select::sys_toggle_preview_visibility"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;52714;0.000057;91;579;262;2029;311.260716
system{name="bevy_picking::hover::generate_hovermap"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;57125447;0.061744;18163;3145;1649;47502;908.990045
plugin build{plugin="bevy_pbr::material::MaterialsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;354334;0.000383;1;354334;354334;354334;0.000000
system_commands{name="forgia_effects::emissive_fade_tick"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2487074;0.002688;18163;136;61;25032;289.001068
system_commands{name="bevy_ui_render::extract_ui_camera_view"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;53362128;0.057677;18162;2938;1234;78149;997.553791
system_commands{name="forgia_mode_roguelite::run::sys_spawn_roguelite_scene"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;949154;0.001026;1;949154;949154;949154;0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_ui_render\\color_space.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;712681;0.000770;2;356340;85;712596;503821.359771
plugin cleanup{plugin="forgia_streaming::ForgiaStreamingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/skeletons/Skeleton_Mage.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;44472926;0.048069;15;2964861;87;22228607;7733370.318156
system{name="bevy_render::mesh::allocator::allocate_and_free_meshes"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;57385132;0.062025;18162;3159;312;10884431;132729.585532
system{name="forgia_mode_roguelite::run::sys_tick_run_timer"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;959911;0.001038;5360;179;90;1495;69.791101
system{name="forgia_observability::boons_sensor::sys_write_boons_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6280306;0.006788;18163;345;109;79092;669.339001
system{name="forgia_worldgen::debug_viz::sys_layout_gizmos"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9701987;0.010486;17308;560;143;258001;1980.986063
system{name="bevy_core_pipeline::oit::configure_depth_texture_usages"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13007392;0.014059;18163;716;310;165177;1261.210841
