name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
system{name="bevy_render::erased_render_asset::extract_erased_render_asset<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_pbr::decal::forward::ForwardDecalMaterialExt>>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;37572339;0.020650;37525;1001;360;25251;346.536934
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0109.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15745830;0.008654;6;2624305;79;15710720;6411009.874980
system_commands{name="forgia_mode_roguelite::boss_portal::sys_ground_portal"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;4060567;0.002232;33826;120;50;31078;239.399718
system{name="bevy_render::extract_component::extract_components<bevy_post_process::motion_blur::MotionBlur>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10616936;0.005835;37525;282;108;35166;294.190036
system_commands{name="forgia_mode_roguelite::ultimate_apply::sys_tick_ultimate_freeze"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2733131;0.001502;33826;80;49;83331;563.155879
system{name="forgia_ui::weapon_preview::sys_retint_arm_materials"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1971281;0.001083;3699;532;120;8036;325.730592
plugin finish{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_pbr::render::light::Shadow, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;64;0.000000;1;64;64;64;0.000000
system{name="forgia_effects::arena_feedback::arena_feedback_sensor_export"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12323401;0.006773;37525;328;90;81897;645.642824
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_core_pipeline::tonemapping::Tonemapping>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;20303;0.000011;1;20303;20303;20303;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0355.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14444724;0.007939;8;1805590;243;14391334;5085410.967017
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0326.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15256143;0.008385;7;2179449;96;15200568;5741778.955675
system{name="forgia_worldgen::spawn::sys_spawn_drain"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14594238;0.008021;37525;388;126;30475;285.703452
system{name="forgia_mode_roguelite::boucherie_rocket::sys_draw_trajectory_preview"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;25348248;0.013931;33826;749;228;77515;604.799858
system{name="bevy_rapier3d::plugin::systems::rigid_body::apply_initial_rigid_body_impulses"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6499610;0.003572;11501;565;67;52048;523.029760
check_conditions{name="bevy_app::main_schedule::FixedMain::run_fixed_main"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\executor\single_threaded.rs;83;3044164;0.001673;11501;264;64;4100;172.859653
node{name="bevy_anti_alias::contrast_adaptive_sharpening::node::CasNode"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;35244516;0.019371;112575;313;67;45788;277.179988
system{name="bevy_ecs::schedule::condition::common_conditions::any_with_component<forgia_secondary_motion::spring_bone::SpringBoneChain>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15722064;0.008641;37525;418;96;106156;698.085514
system{name="bevy_hanabi::render::prepare_effect_metadata"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;94058905;0.051695;37525;2506;1219;407329;3119.431494
plugin build{plugin="forgia_viewmodel::fade::ForgiaViewmodelFadePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;12178;0.000007;1;12178;12178;12178;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0303.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15540000;0.008541;8;1942500;124;15482128;5470842.454455
system{name="bevy_camera::visibility::reset_view_visibility"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4191774330;2.303814;37525;111706;41143;7127989;55653.849522
schedule{name=Startup};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;46905282;0.025779;1;46905282;46905282;46905282;0.000000
system_commands{name="bevy_render::view::window::screenshot::init_screenshot_to_screen_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2830;0.000002;1;2830;2830;2830;0.000000
plugin finish{plugin="bevy_image::texture_atlas::TextureAtlasPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system{name="bevy_sprite_render::texture_slice::computed_slices::compute_slices_on_asset_event"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;24882048;0.013675;37525;663;157;179900;1042.980448
system{name="forgia_mode_roguelite::hub::on_enclume_tab"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3756837;0.002065;37525;100;53;5864;52.072608
system_commands{name="forgia_mode_roguelite::weapon_select::sys_calibrate_preview"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;20641;0.000011;91;226;53;12438;1294.401634
system{name="forgia_juice_lib::knockback::sys_init_knockback_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;995502;0.000547;1;995502;995502;995502;0.000000
system{name="forgia_ui_lib::damage_direction::tuning::sync_damage_dir_tuning"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12740516;0.007002;37525;339;103;263073;1679.491420
system{name="forgia_ui::spawn_menu_camera_permanent"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1032572;0.000568;1;1032572;1032572;1032572;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0210.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15189938;0.008348;6;2531656;100;15151904;6182636.146250
plugin cleanup{plugin="forgia_anim_debug::bone_trace::BoneTracePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
system{name="bevy_render::batching::gpu_preprocessing::batch_and_prepare_sorted_render_phase<bevy_core_pipeline::core_3d::Transparent3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;81249044;0.044655;37525;2165;361;143697;1532.067001
plugin finish{plugin="forgia_audio::ForgiaAudioCorePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;75;0.000000;1;75;75;75;0.000000
system{name="bevy_state::state::transitions::run_exit<forgia_core::states::WorldMode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3491550;0.001919;37526;93;54;82828;428.875950
system{name="leafwing_input_manager::systems::update_action_state<forgia_input::PlayerAction>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1093117286;0.600781;75050;14565;101;183727;6900.388504
system{name="bevy_animation::transition::expire_completed_transitions"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18247620;0.010029;37525;486;95;643851;5244.352867
plugin build{plugin="forgia_ui_lib::damage_direction::ForgiaUiDamageDirectionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;304676;0.000167;1;304676;304676;304676;0.000000
system_commands{name="forgia_mode_roguelite::mushrooms::sys_init_mushroom_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;17162;0.000009;1;17162;17162;17162;0.000000
system_commands{name="forgia_effects::weapon_vfx::tracer::setup_tracer_resources"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3054;0.000002;1;3054;3054;3054;0.000000
system{name="forgia_damage::apply_damage"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18927389;0.010403;37525;504;124;55737;359.309536
plugin finish{plugin="forgia_worldgen::ForgiaWorldgenPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
plugin finish{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::core_3d::Opaque3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;243;0.000000;1;243;243;243;0.000000
system_commands{name="forgia_mode_roguelite::run::sys_collect_soul_wisps"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2942797;0.001617;33826;86;51;27432;219.674473
system_commands{name="bevy_pbr::volumetric_fog::render::prepare_volumetric_fog_uniforms"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3846926;0.002114;37525;102;50;71980;373.149480
system_commands{name="bevy_render::extract_component::prepare_uniform_components<bevy_core_pipeline::skybox::SkyboxUniforms>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;46848351;0.025748;37525;1248;486;80193;711.057886
system{name="bevy_egui::output::process_output_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5729218844;3.148799;37525;152677;21786;1239479;46770.572305
system{name="bevy_hanabi::render::property::allocate_properties"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;26068207;0.014327;37525;694;198;217613;1300.278925
system_commands{name="bevy_pbr::deferred::init_deferred_lighting_layout"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3332;0.000002;1;3332;3332;3332;0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render/shadows.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;399262;0.000219;2;199631;87;399175;282197.831090
system{name="forgia_effects::weapon_vfx::tracer::tick_bullets_in_flight"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;16031951;0.008811;37525;427;114;78287;454.513427
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_post_process\\effect_stack\\chromatic_aberration.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;142252;0.000078;2;71126;98;142154;100448.760908
plugin cleanup{plugin="bevy_gizmos::global::GlobalGizmosPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system{name="bevy_winit::accessibility::poll_receivers"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14974827;0.008230;37525;399;144;10891;200.439830
plugin finish{plugin="bevy_anti_alias::smaa::SmaaPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
plugin build{plugin="bevy_winit::WinitPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;7080886;0.003892;1;7080886;7080886;7080886;0.000000
system{name="forgia_mode_roguelite::elements::sys_enforce_always_on"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8862524;0.004871;33826;262;98;91150;526.222880
plugin finish{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_anti_alias::fxaa::Fxaa>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
plugin build{plugin="bevy_pbr::material::MaterialsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;5498559;0.003022;1;5498559;5498559;5498559;0.000000
system{name="bevy_hanabi::spawn::tick_spawners"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;143940741;0.079110;37525;3835;1195;236327;2474.874670
plugin build{plugin="bevy_egui::EguiPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;3806808;0.002092;1;3806808;3806808;3806808;0.000000
system{name="bevy_asset::assets::Assets<bevy_audio::audio_source::AudioSource>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3649344;0.002006;37525;97;53;5127;64.332057
system{name="bevy_sprite_render::render::init_sprite_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;23151;0.000013;1;23151;23151;23151;0.000000
plugin finish{plugin="bevy_render::storage::StoragePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;57;0.000000;1;57;57;57;0.000000
system{name="forgia_mode_roguelite::poi::sys_hot_reload_poi_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14329181;0.007875;33826;423;76;141720;3376.051497
system{name="forgia_mode_roguelite::intro_dialogue::sys_write_intro_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8148710;0.004479;33826;240;82;77545;710.401160
system{name="bevy_picking::pointer::PointerInput::receive"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;21588565;0.011865;37525;575;163;106480;649.558309
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/hexagon/red/building_tower_catapult_red.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;361546;0.000199;7;51649;70;240080;88014.004371
system_commands{name="bevy_core_pipeline::experimental::mip_generation::prepare_view_depth_pyramids"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;7659268;0.004210;37525;204;57;9494;138.716651
plugin finish{plugin="bevy_core_pipeline::core_2d::Core2dPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;54;0.000000;1;54;54;54;0.000000
system_commands{name="bevy_pbr::ssr::prepare_ssr_pipelines"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3935946;0.002163;37525;104;51;48689;252.438453
plugin build{plugin="bevy_render::view::window::screenshot::ScreenshotPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;649293;0.000357;1;649293;649293;649293;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/RockMid_003.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;7023001;0.003860;4;1755750;595;7011860;3504074.311833
system{name="bevy_render::batching::no_gpu_preprocessing::batch_and_prepare_binned_render_phase<bevy_core_pipeline::core_2d::AlphaMask2d, bevy_sprite_render::mesh2d::mesh::Mesh2dPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;11297513;0.006209;37525;301;95;73806;477.265866
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0233.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;19019529;0.010453;6;3169921;107;18983069;7746830.499126
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0091.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15731811;0.008646;6;2621968;81;15698937;6406382.418017
plugin finish{plugin="forgia_mode_fps_arena::wave::ArenaWavesPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::deferred::copy_lighting_id::CopyDeferredLightingIdNode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;15809523;0.008689;75050;210;54;51214;248.333323
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_camera::components::Camera2d>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system{name="bevy_picking::PickingSettings::window_picking_should_run"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3702297;0.002035;37525;98;53;12999;101.375119
system_commands{name="forgia_mode_roguelite::stations::sys_use_health_stations"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;4263650;0.002343;33826;126;53;126055;839.407909
system{name="bevy_render::render_resource::pipeline_cache::PipelineCache::process_pipeline_queue_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;19061190;0.010476;37525;507;202;26835;391.152693
system{name="bevy_render::view::window::screenshot::trigger_screenshots"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22010747;0.012097;37525;586;118;56701;444.443034
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_anti_alias::taa::TemporalAntiAliasing>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;123;0.000000;1;123;123;123;0.000000
system{name="bevy_render::gpu_readback::sync_readbacks"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;19052041;0.010471;37525;507;191;31167;454.372700
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0265.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15358159;0.008441;7;2194022;157;15305691;5781704.890264
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::atmosphere::Atmosphere>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;15715;0.000009;1;15715;15715;15715;0.000000
system{name="bevy_render::view::window::need_surface_configuration"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;16001288;0.008794;37525;426;150;80120;528.743749
plugin finish{plugin="bevy_anti_alias::taa::TemporalAntiAliasPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;59;0.000000;1;59;59;59;0.000000
system{name="bevy_render::batching::gpu_preprocessing::collect_buffers_for_phase<bevy_core_pipeline::core_3d::Opaque3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;59969102;0.032959;37525;1598;766;120302;1043.040252
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0338.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14558152;0.008001;6;2426358;221;14520952;5925118.988138
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::core_2d::main_transparent_pass_2d_node::MainTransparentPass2dNode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;27221269;0.014961;37525;725;394;85641;641.684085
solve_character_collision_impulses;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\control\character_controller.rs;823;1149628;0.000632;10454;109;49;11656;338.176904
system{name="bevy_app::propagate::propagate_output<bevy_ui::ui_node::ComputedUiTargetCamera, ()>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;25513190;0.014022;37525;679;229;68049;536.617365
system{name="bevy_anti_alias::contrast_adaptive_sharpening::init_cas_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13931;0.000008;1;13931;13931;13931;0.000000
system{name="bevy_asset::assets::Assets<bevy_kira_audio::source::AudioSource>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3322261;0.001826;37525;88;53;1364;43.318426
system_commands{name="forgia_mode_roguelite::mushrooms::sys_reconcile_mushrooms"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2881527;0.001584;33826;85;50;207377;1213.774042
system{name="bevy_render::view::prepare_view_attachments"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;74369005;0.040873;37525;1981;881;135868;1278.684984
plugin finish{plugin="bevy_post_process::motion_blur::MotionBlurPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;53;0.000000;1;53;53;53;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0285.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;13882873;0.007630;7;1983267;126;13847096;5231458.753527
plugin cleanup{plugin="bevy_render::mesh::MeshRenderAssetPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;76;0.000000;1;76;76;76;0.000000
plugin build{plugin="forgia_effects::pipeline_ready::PipelinesReadyPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;1882888;0.001035;1;1882888;1882888;1882888;0.000000
schedule{name=First};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;2074907749;1.140377;37525;55294;20580;4917136;74257.653603
system{name="bevy_asset::assets::Assets<bevy_gltf::assets::Gltf>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3119728;0.001715;37525;83;53;9461;69.273331
system{name="bevy_core_pipeline::fullscreen_material::extract_on_add<forgia_postprocess::toon::ToonSettings>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;365135129;0.200680;37525;9730;4966;2004543;11748.166650
